"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","TRAVTIME","CAR_USE","BLUEBOOK","TIF","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","predict_prob","predict_target"
NA,NA,0,39,0,11,59995,0,0,0,1,38,0,9680,10,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,117.19897676193,0,68.784176111397,0,0.0283851983709561,0
NA,NA,0,48,0,11,40245,0,0,0,0,20,0,19060,11,0,32687,1,0,3,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.5916798621698,0,94.0019050630638,10.3947633170574,0.233513424123964,0
NA,NA,0,24,2,10,51778,1,158840,0,0,37,0,8230,13,0,1395,1,0,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,109.957511463708,3.86997773359729,63.8262492752161,7.24136628332232,0.165233826016416,0
NA,NA,0,34,1,11,4273,0,0,1,0,20,0,5330,6,0,2596,2,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37.3342423739905,0,52.2421742449231,7.86211221166275,0.386376934007938,0
NA,NA,3,62,3,19,85081,1,0,0,0,19,0,26420,17,0,9810,4,0,7,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,136.338185459767,0,109.272537159808,9.19125948416339,0.630660303702444,1
NA,NA,0,47,0,7,28626,0,0,0,0,57,0,13680,6,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,85.0701833410564,0,80.6743901149853,0,0.48484341866297,0
NA,NA,3,39,3,11,76791,0,215433,1,0,24,0,33050,13,0,10265,1,0,2,20,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,130.41855076273,4.00556959583582,121.154080208256,9.23659274312025,0.274363253059033,0
NA,NA,0,38,0,7,33237,0,139952,1,0,21,0,15450,1,0,2588,1,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,90.75326256405,3.81500963686667,85.3288772014345,7.85902697975154,0.462615892517097,0
NA,NA,0,55,0,16,138281,0,375117,1,1,46,1,24770,4,0,0,0,0,2,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,168.248099611668,4.26462493967058,106.071787861774,0,0.0170757859282492,0
NA,NA,0,51,0,15,51734,0,233529,1,1,45,0,11770,4,0,0,0,0,0,14,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,109.917042240795,4.04224388404122,75.2710456784867,0,0.134049178745737,0
NA,NA,0,46,0,12,100253,0,158840,1,1,5,1,6100,1,0,5756,2,0,6,11,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,146.377782754598,3.86997773359729,55.5951688961539,8.65817178467581,0.418254753377506,0
NA,NA,0,47,1,12,44452,0,221536,1,0,51,1,13110,10,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102.92880611319,4.01823384211028,79.10698650846,0,0.33823557286412,0
NA,NA,0,42,0,9,30588,0,158401,1,0,23,0,13470,1,0,0,0,0,3,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87.5474736692416,3.86876762461737,80.1010965862079,0,0.0992227529925171,0
NA,NA,0,32,2,0,0,1,0,0,0,28,0,15300,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.9459640690873,0,0.391096708229207,0
NA,NA,0,51,0,14,90800,0,282708,0,0,54,0,40610,6,0,0,0,0,2,17,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,140.233305923166,4.13048648133543,133.2231837494,0,0.187564140243048,0
NA,NA,0,39,0,13,25150,0,128293,1,1,54,0,14120,9,0,0,0,0,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80.4327559077795,3.77769537602095,81.8603873238408,0,0.0739970891357002,0
NA,NA,0,46,0,6,57625,0,158840,1,1,16,0,14940,6,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115.171370898393,3.86997773359729,84.0186357542543,0,0.0362884075750282,0
NA,NA,0,50,0,7,18357,0,133243,1,0,25,0,22670,1,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,70.1820645166541,3.79389072212027,101.827047336408,0,0.0624465699402921,0
NA,NA,0,46,0,12,11363,0,104389,1,0,26,0,7240,10,0,26181,1,1,2,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,57.0201652878753,3.69069354546881,60.1643846277023,10.17282743074,0.478389584135714,0
NA,NA,0,47,0,13,102051,0,289648,1,1,30,0,21770,10,0,0,0,1,0,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,147.508781535914,4.14182142532683,99.9430815158475,0,0.143554590899992,0
NA,NA,0,62,0,12,33713,0,171810,1,0,26,1,7700,6,0,2791,3,0,1,15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.3137701928065,3.90445546438585,61.8973739806712,7.93451346388226,0.462873178646137,0
NA,NA,0,29,1,11,87862,0,226766,1,0,19,0,5470,6,0,30300,1,1,4,9,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,138.250232310766,4.02884266107381,52.8703465925057,10.3189359942532,0.335357166126846,0
NA,NA,0,51,0,14,74576,0,222274,1,1,32,0,14610,11,0,0,0,0,3,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128.776140257138,4.01974421761391,83.1579451997918,0,0.0278282149198577,0
NA,NA,0,48,0,11,77833,0,0,0,1,5,1,27780,10,0,0,0,0,1,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131.181898704517,0,111.830576382033,0,0.14435654301302,0
NA,NA,0,45,0,11,93480,0,0,0,0,13,1,15350,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.010742690063,0,85.0738256968749,0,0.0307290083818677,0
NA,NA,0,50,0,15,53924,0,203155,1,1,37,1,25320,1,0,5546,2,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.908132738946,3.97909684437695,107.15113269243,8.62101252005523,0.560627439628267,1
NA,NA,0,48,0,11,67275,0,0,0,1,40,1,13030,1,0,0,0,0,3,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.15744056183,0,78.8840819587032,0,0.329737235691809,0
NA,NA,0,25,1,8,66390,1,0,0,0,41,1,22740,9,0,7019,2,0,1,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122.45328930877,0,101.971874363614,8.85651849701986,0.550560296177907,1
NA,NA,0,27,3,13,35851,0,147018,1,0,47,1,4200,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7775865655567,3.83630270186983,46.8077669568045,0,0.693500183772521,1
NA,NA,0,35,0,10,64530,0,0,0,0,50,0,5000,1,0,5202,1,0,0,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,120.955828621347,0,50.7253639801162,8.5569906612903,0.534703616949159,1
NA,NA,0,45,1,13,71512,0,224539,1,0,26,0,30270,1,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,126.457931652323,4.02435210423239,116.344732673279,0,0.0544229072160652,0
NA,NA,0,38,0,15,51778,0,166861,1,0,5,0,6940,8,0,0,0,0,3,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.89158120421203,59.0019976415498,0,0.2101735185448,0
NA,NA,0,39,2,12,75701,1,0,0,1,18,0,1500,6,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129.61372734497,0,29.119108217154,0,0.0242772463776516,0
NA,NA,0,30,2,11,23022,1,0,0,1,44,0,4500,7,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.4119380638117,0,48.3204498563687,0,0.0640153014630284,0
NA,NA,1,40,1,14,76634,0,241975,1,1,32,1,6040,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130.303027747215,4.05850482233229,55.3424050600067,0,0.0557676336605928,0
NA,NA,0,45,2,10,22683,1,0,0,0,5,0,16510,1,0,0,0,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.9162873742254,0,87.9794820277965,0,0.169482356105919,0
NA,NA,0,57,0,12,129402,0,365111,1,0,9,1,23950,6,0,12714,2,1,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,163.482190468969,4.25161583282575,104.438311958056,9.45053767785622,0.151836354606289,0
NA,NA,2,64,3,11,83585,0,252164,1,0,39,0,14040,4,0,925,1,0,4,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,135.294946160896,4.07746450006982,81.646248917606,6.83087423464618,0.247769274199717,0
NA,NA,0,31,1,13,90693,0,257011,1,0,59,1,4600,7,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140.161727495809,4.0862463286459,48.8125347507088,0,0.0492444041456762,0
NA,NA,0,51,0,11,126442,0,0,0,1,41,1,7820,7,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161.852330607037,0,62.3402174998051,0,0.0382405149062276,0
NA,NA,0,60,0,15,15261,0,130773,1,1,56,1,9030,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,64.7875319004479,3.78587738197018,66.6150031697623,0,0.0898985563082807,0
NA,NA,0,47,0,13,108225,0,330943,1,1,55,0,21610,1,0,0,0,0,3,10,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,151.308682042202,4.20467189088018,99.6037862294497,0,0.146055379838731,0
NA,NA,0,40,0,8,118527,0,323324,0,1,48,1,22750,6,0,0,0,0,0,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157.384836615335,4.19362012301666,101.992544312658,0,0.245109287760556,0
NA,NA,0,42,0,8,5824,0,86232,1,0,37,0,9700,10,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42.6914446816504,3.61185690340749,68.8496551763726,0,0.241973709322643,0
NA,NA,1,42,2,14,251883,1,603984,0,0,31,0,5700,3,0,33808,1,1,4,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,218.131861303356,4.50044930557106,53.8838115343535,10.4284823182163,0.607525612455044,1
NA,NA,0,30,2,0,0,0,0,1,0,21,0,5430,3,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52.6917619903635,0,0.574864124067002,1
NA,NA,0,45,3,14,14554,0,0,1,0,31,0,16580,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63.4704191673156,0,88.1512482817612,0,0.0249805335316075,0
NA,NA,0,30,1,0,0,1,76283,0,0,35,0,4500,6,0,35477,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.56216750323389,48.3204498563687,10.4766680650489,0.77429304146634,1
NA,NA,0,39,0,11,26199,0,88066,1,0,51,1,14440,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.8685844995923,3.62045650700978,82.7104675968618,0,0.0402734730199915,0
NA,NA,0,46,0,14,112213,0,0,0,1,5,1,33610,3,0,10788,3,0,4,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,153.698169089833,0,122.096154073559,9.28628237555134,0.313701907648234,0
NA,NA,0,47,0,9,62216,0,242564,1,1,42,1,24480,3,0,3884,2,0,3,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,119.058279747472,4.05961994060468,105.497474114274,8.26487826280175,0.475459315342519,0
NA,NA,0,35,0,0,0,0,0,1,1,30,1,5000,1,0,0,0,0,3,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50.7253639801162,0,0.509740953117687,1
NA,NA,0,59,0,10,51778,0,412573,1,1,38,1,23100,4,0,7095,3,0,4,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,4.31073763112202,102.712931088734,8.86728652398942,0.351219829327202,0
NA,NA,0,56,0,15,25632,0,0,0,0,32,0,7320,3,0,8498,2,0,4,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,81.0966323820006,0,60.4699498414437,9.04770378849863,0.502893874396033,1
NA,NA,0,51,0,7,47204,0,0,0,1,47,1,17750,1,0,8303,2,0,0,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105.641077240123,0,90.9662816423647,9.02449260540567,0.544833909021199,1
NA,NA,0,43,2,0,0,0,0,1,0,61,1,5800,4,0,6935,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.3175665376285,8.84448051846038,0.723539633201157,1
NA,NA,0,57,0,0,0,0,114890,1,1,43,0,7200,6,0,0,0,0,0,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.73088525153057,60.0109194565892,0,0.0263605369511822,0
NA,NA,0,25,3,15,75385,0,254055,1,1,19,1,17750,1,0,4640,3,0,4,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.379175348921,4.08090829332722,90.9662816423647,8.44268513924118,0.380574830142893,0
NA,NA,0,49,0,10,73251,0,0,0,1,48,1,15480,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.780408026086,0,85.4052190421765,0,0.0593984750102375,0
NA,NA,0,45,2,15,20653,0,140294,1,0,24,0,20380,6,0,572,3,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,73.8563263450504,3.816061964242,96.9489537925425,6.35088571671474,0.245924780895026,0
NA,NA,0,59,0,11,25833,0,0,0,1,13,0,9980,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,81.3713848810273,0,69.7588286451967,0,0.0142139899777996,0
NA,NA,1,39,2,11,41869,0,165820,1,0,6,1,12550,1,0,32747,4,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.295048043246,3.88883011210461,77.5308878950232,10.3965971704963,0.391299370656791,0
NA,NA,0,34,2,9,33538,1,0,0,1,29,0,8250,4,0,38845,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.1082260059136,0,63.8977065159723,10.5673603903921,0.529401815006503,1
NA,NA,0,45,0,8,35316,0,194782,1,0,19,0,11280,4,0,0,0,0,1,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.1690491007419,3.96021730107877,73.8098792666485,0,0.196597194160907,0
NA,NA,1,36,2,12,82780,0,158840,1,1,24,1,1500,6,0,5999,2,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.729192782218,3.86997773359729,29.119108217154,8.69951474821019,0.817310069345124,1
NA,NA,0,39,2,10,30618,0,157285,1,1,44,1,21320,3,0,9469,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.5846426778253,3.86567791056955,98.9853446053441,9.15588418618012,0.488360613310747,0
NA,NA,1,40,3,15,51778,1,0,0,0,25,0,17380,9,0,4699,1,0,6,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,109.957511463708,0,90.0871701546977,8.45531778769815,0.0572133646195057,0
NA,NA,0,31,3,10,106985,1,0,0,0,8,0,23970,6,0,0,0,0,0,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,150.55556458196,0,104.478508393192,0,0.0666375386682797,0
NA,NA,0,45,2,0,0,0,61061,1,0,5,1,35630,4,0,0,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.47369210918679,125.425861904024,0,0.189726363756534,0
NA,NA,0,58,0,11,229207,0,588059,1,1,46,1,30220,6,0,11827,1,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,209.400961117875,4.48688110733864,116.256099012642,9.37822488097237,0.107621014945638,0
NA,NA,0,51,0,14,48680,0,193602,1,1,44,1,24510,10,0,8007,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.058904881335,3.95749898236262,105.557055343703,8.98819632099506,0.239263508667247,0
NA,NA,0,54,0,12,96728,0,278985,1,0,14,0,17410,6,0,0,0,0,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144.126588234917,4.12430368721605,90.1588230024104,0,0.0347959669753218,0
NA,NA,0,47,0,16,33717,0,145021,1,1,45,1,4870,13,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,91.3184612654031,3.83037850143953,50.1130517738702,0,0.571697991796892,1
NA,NA,0,50,0,0,0,0,0,0,0,47,0,6520,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57.3281783107571,0,0.306433252361174,0
NA,NA,0,52,0,14,51778,0,158840,1,0,18,0,12720,1,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,109.957511463708,3.86997773359729,78.0132836822516,0,0.123318952596751,0
NA,NA,0,45,0,13,8234,0,0,1,1,12,1,11270,7,0,0,0,0,0,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49.5974677305892,0,73.7797068485947,0,0.284516642178732,0
NA,NA,2,43,2,12,62638,1,0,0,0,36,1,23140,6,0,7148,2,0,4,11,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,119.407279319506,0,102.794885346507,8.87472776576685,0.780421444897633,1
NA,NA,1,36,4,0,0,1,84199,0,0,18,0,5480,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.60213249776209,52.9148826668114,0,0.196019545087569,0
NA,NA,0,44,2,13,38544,0,186304,1,0,25,0,17120,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96.7652196770958,3.94035278271996,89.4633658620775,0,0.0138950673051467,0
NA,NA,0,55,0,16,71012,0,0,0,0,43,0,18540,16,0,0,0,0,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,126.074323169461,0,92.8108148036297,0,0.016713362969124,0
NA,NA,0,35,2,7,25273,0,131584,1,0,19,0,6740,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80.602849101548,3.78852317748248,58.2119586665695,0,0.032484962164901,0
NA,NA,0,43,0,12,46915,0,0,0,1,52,0,11310,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,105.360536898494,0,73.9003101150268,0,0.645379092907871,1
NA,NA,0,59,0,12,71690,0,228322,1,1,29,0,22490,6,0,0,0,0,0,22,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,126.594129070582,4.03195704717846,101.453524480043,0,0.0405051673699224,0
NA,NA,0,49,0,6,11069,0,0,0,0,60,0,19520,4,0,5954,3,0,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.3766066435967,0,95.0410430536135,8.6919864817894,0.685946939288019,1
NA,NA,0,43,3,0,0,0,0,1,1,12,1,14740,1,0,6840,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.498243558471,8.830689198761,0.542208298766048,1
NA,NA,0,45,4,15,85727,0,256089,1,0,47,0,17010,6,0,0,0,0,0,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,136.785458980563,4.08458722248938,89.1979120646244,0,0.0572213347264313,0
NA,NA,0,46,0,13,57323,0,0,0,0,17,0,11830,1,0,5970,3,0,0,6,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,114.909627952519,0,75.4476934495672,8.69466969654699,0.308948143830717,0
NA,NA,1,37,2,14,11607,0,132755,1,0,11,0,6360,1,0,4367,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57.5471411257486,3.79231802473728,56.675287296304,8.38206051742474,0.536767814614185,1
NA,NA,0,33,1,12,119869,1,0,0,0,48,1,23410,1,0,26363,1,1,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158.153963416254,0,103.346090369886,10.1797547221726,0.85631776092488,1
NA,NA,0,48,0,9,47614,0,0,0,0,36,0,24610,6,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,106.037409920935,0,105.755376062064,0,0.0271887973482556,0
NA,NA,0,53,0,8,86541,0,281982,1,1,17,1,6800,1,0,0,0,1,1,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,137.346338690988,4.12928650325066,58.4502817243377,0,0.273260468877995,0
NA,NA,0,67,0,5,52955,0,208565,0,0,28,0,16990,6,0,7675,2,0,2,19,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,111.032909204992,3.99093157268106,89.1495484253576,8.94585385712759,0.26291605181266,0
NA,NA,0,50,0,14,7751,0,140665,1,0,22,0,8930,1,0,0,0,0,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.3161031836082,3.81720095414782,66.273899146879,0,0.012505810514344,0
NA,NA,0,56,0,7,1336,0,108929,0,1,28,0,17350,1,0,0,0,0,0,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22.5670190947152,3.70849089762758,90.0154506115634,0,0.15895547115373,0
NA,NA,0,41,0,11,88508,0,231286,1,1,85,0,21050,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,138.689452678606,4.03783786200456,98.4054650684972,0,0.0237562275477639,0
NA,NA,1,43,1,13,78288,0,316436,1,1,31,0,15380,5,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,131.513404614947,4.18342806047858,85.1504349423546,0,0.133782033231947,0
NA,NA,0,39,0,0,0,0,101305,1,0,27,0,6320,1,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.6782080415433,56.5106851839598,0,0.466599416935738,0
NA,NA,1,40,2,14,51778,0,123204,1,1,33,1,7530,4,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.76045679506085,61.26359585198,0,0.197336872404783,0
NA,NA,0,36,2,12,115701,1,0,0,1,37,0,17070,1,0,6297,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.748893425305,0,89.3428193606701,8.74798740166097,0.140935912263711,0
NA,NA,0,47,0,15,44366,0,181082,1,1,26,1,13840,4,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.842534016212,3.9277144539834,81.1080084142999,0,0.192379370739562,0
NA,NA,0,49,0,14,21494,0,145029,1,0,50,1,16860,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.1438369336738,3.83040237782607,88.8344340570594,0,0.0757062376749196,0
NA,NA,0,49,0,12,122433,0,0,0,0,19,0,19300,5,0,10846,2,0,5,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159.609981295391,0,94.5457300029612,9.29164382304022,0.375507030698862,0
NA,NA,0,48,0,0,0,0,0,1,1,48,1,1500,4,0,25494,3,1,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.119108217154,10.1462376334893,0.863185373963296,1
NA,NA,0,41,0,10,69292,0,224779,1,1,31,0,18690,13,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124.742884100567,4.02483793843991,93.1562264527975,0,0.0175587752506192,0
NA,NA,0,41,0,10,34473,0,170845,1,0,6,0,14250,10,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,92.1994735680202,3.90197117548095,82.2069721333926,0,0.119435106756485,0
NA,NA,0,37,2,4,40091,0,154672,1,0,9,0,5510,3,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,98.4281455926496,3.85836689128485,53.0482286810411,0,0.504632985766081,1
NA,NA,1,37,2,14,75605,0,215859,1,0,61,1,14430,9,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129.54252984802,4.00646384703848,82.6840571783226,0,0.35572293219492,0
NA,NA,0,43,0,13,78854,0,274939,0,1,29,1,38900,1,0,0,0,0,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131.924262332117,4.11750094396458,130.607093902256,0,0.414336887768121,0
NA,NA,0,42,0,10,6600,0,0,0,0,32,0,4050,7,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.0674021106224,0,46.0295538783533,0,0.32925469517608,0
NA,NA,0,52,0,7,71208,0,285153,1,1,15,1,20870,9,0,0,0,0,1,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,126.224879629576,4.13450772571616,98.0166486115072,0,0.070697570086936,0
NA,NA,0,43,1,11,82918,1,0,0,1,15,0,21950,6,0,5074,3,0,4,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,134.82639991756,0,100.323186017707,8.53208180390999,0.209166084415923,0
NA,NA,0,50,0,14,51778,0,175499,1,0,50,0,5470,1,0,8270,2,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,109.957511463708,3.91383970745935,52.8703465925057,9.02051069969191,0.114201712295168,0
NA,NA,0,44,0,0,0,0,0,0,0,26,0,5900,7,0,8822,2,0,0,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54.7473090316058,9.0851172272221,0.407725793097586,0
NA,NA,0,36,1,8,20494,0,0,1,1,22,1,5000,1,0,1091,1,0,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73.6095859575842,0,50.7253639801162,6.99576615630485,0.677126348339923,1
NA,NA,0,46,0,11,51778,0,195795,1,1,5,1,27170,4,0,5788,3,0,6,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.96253928120248,110.691767779714,8.663714844079,0.284848121480736,0
NA,NA,0,29,4,10,53758,0,139900,1,0,45,0,22540,5,0,0,0,0,0,9,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,111.75883439186,3.81484943414376,101.557441963742,0,0.150270744497467,0
