"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","TRAVTIME","CAR_USE","BLUEBOOK","TIF","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","predict_prob","predict_target","TARGET_AMT1"
NA,NA,0,50,0,11,0,0,0,0,0,48,0,6500,1,0,0,0,0,6,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,57.2470428120587,0,0.770524178487241,1,3195.96173361045
NA,NA,0,38,0,0,0,0,0,1,0,29,1,5300,1,0,8080,1,1,5,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52.10641281724,8.99727090623345,0.889440086979929,1,3752.13072669626
NA,NA,0,32,1,9,89286,1,0,0,0,37,1,4700,6,0,0,0,1,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,139.216014947385,0,49.2988867732229,0,0.866856914081173,1,4039.07831974017
NA,NA,0,43,0,6,86530,0,0,0,0,54,1,15490,6,0,2441,2,0,0,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137.338779219915,0,85.4306485988887,7.80057265467065,0.574503931693321,1,3119.66239058254
NA,NA,0,54,0,0,0,0,0,0,0,38,1,7180,6,0,19036,2,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59.934014529407,9.85413973290579,0.561157760366339,1,2643.64299327205
NA,NA,0,36,2,12,24612,0,158840,1,0,36,0,6580,1,0,21939,2,1,1,8,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,79.6831713531815,3.86997773359729,57.5707831026044,9.99606673382922,0.554042337336968,1,2352.04903205031
NA,NA,0,39,2,12,71486,1,0,0,1,37,1,26380,8,0,4718,2,0,6,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126.438021565001,0,109.196238583452,8.45935219172639,0.585071975239974,1,3827.92164136589
NA,NA,0,41,2,16,35636,0,150462,1,0,42,0,15120,6,0,5358,1,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,93.5336571385025,3.84635382022794,84.4837875403482,8.58653266949485,0.523862045123407,1,2660.01153296856
NA,NA,0,20,0,10,38681,0,0,0,0,64,0,17010,9,0,30646,1,1,10,10,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,96.9139960390086,0,89.1979120646244,10.3302900572916,0.70008900524526,1,4053.65680174833
NA,NA,0,38,0,10,51778,0,0,0,0,29,0,11310,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,109.957511463708,0,73.9003101150268,0,0.599614690813744,1,2270.04171019309
NA,NA,0,29,2,11,47621,1,196036,0,0,26,1,17130,9,0,5584,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.044159742309,3.96309012759432,89.4874523815099,8.6278397115033,0.60555009457805,1,3774.46000202807
NA,NA,0,44,0,12,6591,0,65192,0,0,33,0,2160,9,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.0407815635789,3.49948355058834,34.4495203336998,0,0.512714307719259,1,1649.05943211591
NA,NA,0,47,0,12,101498,0,0,0,1,51,1,11770,10,0,21063,1,1,6,12,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,147.162138721483,0,75.2710456784867,9.95532070117615,0.702680903526251,1,3837.96023643157
NA,NA,0,19,0,6,5336,0,0,0,0,26,0,11650,6,0,1845,2,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,41.1040344065823,0,74.9162881820708,7.5207764150628,0.701700479781019,1,3126.71580636569
NA,NA,0,49,0,11,39220,0,201872,0,0,34,1,16430,10,0,5161,1,0,11,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97.4964463056036,3.97624922699208,87.7826963818972,8.54907938027856,0.784201538648848,1,4246.11853403718
NA,NA,2,57,3,14,106140,1,347576,0,0,39,0,7200,4,0,0,0,1,4,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,150.039512040656,4.22803550109855,60.0109194565892,0,0.803290603729034,1,4303.05333007541
NA,NA,0,49,0,10,42071,0,160036,0,0,48,0,10610,10,0,36189,3,1,8,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.504282517798,3.87325953553592,71.7554334121578,10.4965381165578,0.697408914138751,1,3710.15341324702
NA,NA,0,27,3,9,43915,1,0,0,1,39,1,3260,1,0,5476,3,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.388547037166,0,41.6479197205628,8.60831278478372,0.776411220375554,1,3594.70237515207
NA,NA,0,45,1,9,24178,0,115381,1,0,67,0,19100,6,0,7727,3,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79.0716900980444,3.73268357528296,94.0927978125762,8.95260537589235,0.666289434775095,1,2525.23838661698
NA,NA,0,35,2,7,50872,0,190621,1,0,46,1,14980,6,0,35500,1,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109.120243286694,3.95056574802246,84.122262747001,10.4773161440809,0.563521855822789,1,2557.53001784376
NA,NA,1,42,4,15,9950,0,0,1,0,37,0,18800,8,0,7942,3,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53.8340921981922,0,93.4085796856269,8.98004631663313,0.608718916173979,1,3153.62611232615
NA,NA,0,54,0,6,55977,0,0,0,1,45,1,9790,1,0,6193,1,0,4,8,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,113.733437413243,0,69.1434142578306,8.73133636053315,0.665481761892777,1,3357.03181840295
NA,NA,0,47,0,11,54467,0,205511,0,0,38,1,11650,13,0,9377,2,0,2,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112.394688019191,3.98428469540684,74.9162881820708,9.14612179964953,0.508291910367557,1,2953.15832961236
NA,NA,0,38,0,9,12216,0,0,0,0,53,1,5200,7,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58.8356109335239,0,51.6508581430013,0,0.754608812545268,1,3162.25088145409
NA,NA,0,19,0,5,3871,0,76851,1,0,49,0,3790,3,0,5194,3,0,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35.7706995224272,3.56515483542737,44.6429284952405,8.55545190353333,0.576083641993733,1,2081.7049432668
NA,NA,1,39,3,13,51778,1,158840,0,0,43,1,10760,6,0,2697,2,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.86997773359729,72.2213258625826,7.9002660367677,0.863852007839112,1,4527.59366752032
NA,NA,0,51,0,13,72334,0,0,0,0,36,1,11290,4,0,0,0,1,4,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127.08529302434,0,73.8400372706499,0,0.791890264775372,1,3649.30900514975
NA,NA,0,45,1,0,0,1,0,0,0,44,0,1500,4,0,0,0,0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29.119108217154,0,0.801751429879249,1,2845.35266293251
NA,NA,0,43,0,8,166192,0,0,0,1,52,1,21110,1,0,4962,3,0,2,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182.189850504034,0,98.5346720677676,8.50976567558744,0.510858165800701,1,3460.19116005792
NA,NA,0,48,0,6,14410,0,0,0,0,27,0,7740,7,0,1001,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,63.197733573704,0,62.0453991596348,6.90975328164481,0.549810281117611,1,1975.42510499342
NA,NA,0,43,0,11,0,0,84656,1,1,36,1,24520,1,0,1119,1,0,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.60433646069207,105.576907017721,7.02108396428914,0.733910121180989,1,3108.52424332861
NA,NA,0,39,2,17,23094,0,140813,1,0,27,1,9310,4,0,4732,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.5166751970363,3.81765457871368,67.5594029583918,8.46231452990625,0.584824057019329,1,2350.12540916117
NA,NA,0,34,1,12,34887,1,156214,0,0,38,1,23260,1,0,0,0,0,3,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92.677295065887,3.86269444204349,103.040290991909,0,0.599071376745881,1,3893.11710598855
NA,NA,1,38,3,15,20145,0,128953,1,0,56,0,5200,3,0,38063,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73.0641655473158,3.7798864525536,51.6508581430013,10.5470242325427,0.715946901400928,1,2589.66069119921
NA,NA,1,40,2,11,85273,1,257283,0,0,55,0,19070,13,0,2907,2,0,5,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,136.471321746523,4.08673477449654,94.0246378818056,7.97522083865341,0.545208780664903,1,3643.00814920107
NA,NA,0,48,0,12,63260,0,0,0,0,7,1,24160,4,0,7858,2,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.919259537764,0,104.859476377664,8.96941465086618,0.514310807046855,1,3454.47692212701
NA,NA,0,47,0,10,53758,0,0,0,0,55,1,15810,4,0,684,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.75883439186,0,86.2397704866141,6.52941883826223,0.724431363635905,1,3098.12490169308
NA,NA,1,46,0,10,21238,0,0,0,1,41,0,6000,1,0,6524,2,0,1,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,74.7549914118045,0,55.1731432149459,8.78339623219089,0.728711221986759,1,2591.51064864077
NA,NA,0,36,0,0,0,0,0,0,0,38,1,16280,4,0,3365,3,0,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.4123263819523,8.12148037475075,0.539122094846445,1,2711.73535095847
NA,NA,1,39,2,15,5538,0,78372,1,0,49,0,5950,1,0,6127,1,0,0,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.7707071807076,3.57305897972542,54.9607083242462,8.72062371142043,0.580753898429359,1,2125.03084223461
NA,NA,0,48,0,9,44808,0,199470,1,1,25,1,10780,6,0,5001,2,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103.284929481572,3.97087455539985,72.2831797085842,8.51759311143756,0.50213202434152,1,2472.18060291174
NA,NA,0,40,0,11,67700,0,0,0,0,16,1,12230,7,0,1429,3,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123.493725820404,0,76.6131989857744,7.26542972325395,0.679167720393372,1,3709.1481750785
NA,NA,0,47,0,0,0,0,0,0,1,51,0,6200,6,0,32418,1,1,0,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56.0134817471988,10.3864999496566,0.607389141356607,1,2056.0144468341
NA,NA,0,36,0,10,38317,0,0,0,1,24,1,5330,4,0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.5180455536354,0,52.2421742449231,0,0.609594898269829,1,2833.03734648582
NA,NA,1,48,1,11,48198,1,0,0,0,40,0,11280,7,0,2667,2,0,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.598615595564,0,73.8098792666485,7.88908440703551,0.825789055056758,1,4373.99615340138
NA,NA,0,35,2,10,71827,0,193298,1,1,46,1,5000,1,0,5406,2,0,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.698824646826,3.95679628935045,50.7253639801162,8.595449689382,0.526180446949788,1,2466.42944374705
NA,NA,0,40,1,7,34512,1,0,0,1,51,1,8950,6,0,4955,1,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.2446240753264,0,66.3422840244191,8.50835424274903,0.868487473257995,1,4460.83439869615
NA,NA,0,50,0,0,0,0,117445,1,0,72,0,1500,1,0,0,0,0,1,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.74016965321477,29.119108217154,0,0.605143039017264,1,2062.7889766272
NA,NA,0,34,4,13,14903,0,100046,1,0,31,0,2990,4,0,5403,1,0,5,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64.1250198754759,3.67301387938368,40.0206757853376,8.59489469908009,0.63442653071726,1,2263.12440089967
NA,NA,0,39,2,12,35362,1,0,0,1,38,1,8940,7,0,2610,3,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,93.2215764629465,0,66.3081018931037,7.86748856869913,0.723713852262525,1,3262.46540211457
NA,NA,1,42,3,16,39302,1,146365,0,0,37,0,5700,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,97.584657911678,3.83437344064944,53.8838115343535,0,0.578306526630573,1,2558.50878088049
NA,NA,0,40,0,12,58335,0,177245,1,1,41,1,25910,1,0,8052,1,0,4,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.783678865578,3.91822039785615,108.295017892494,8.99379997179554,0.511144537436931,1,2456.31754607033
NA,NA,1,43,2,11,37520,1,157574,0,1,19,1,9550,6,0,1459,2,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95.6435759470711,3.86647988588918,68.3567733190293,7.28619171470238,0.751149248968745,1,3343.68332537852
NA,NA,1,39,3,16,28585,0,125387,1,0,50,0,8260,4,0,5116,2,0,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0174038868244,3.76792746547929,63.9334001233834,8.54032360880509,0.547160092369492,1,2026.35352032392
NA,NA,0,50,0,6,40681,0,192334,1,0,32,0,1500,1,0,9111,3,0,1,10,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,99.0527577782001,3.95456151163444,29.119108217154,9.11734750512702,0.569415003430655,1,1957.70403998428
NA,NA,0,25,1,11,23245,1,0,0,1,47,0,7410,7,0,965,2,0,4,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,77.7357325216779,0,60.811566911441,6.87316383421252,0.692839790207996,1,3058.11337704704
NA,NA,0,28,0,0,0,0,0,0,0,49,0,4300,6,0,52102,2,1,6,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47.3182808939743,10.8609778076576,0.69920412325747,1,3425.78405431374
NA,NA,0,44,3,0,0,0,79582,1,0,43,0,11530,6,0,6602,2,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.57925036546071,74.559555574288,8.79527937019457,0.726279077636845,1,3334.51696990585
NA,NA,1,42,4,0,0,1,93311,0,0,51,1,9090,16,0,6195,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.64420174159523,66.8186889615274,8.73165920153676,0.848984202106264,1,3461.93836759331
NA,NA,3,45,3,6,29955,0,86034,1,0,33,0,11510,1,0,4436,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,86.758336695531,3.61091880503662,74.4999058995214,8.39773375137891,0.694786703898931,1,2746.50816966069
NA,NA,1,37,3,13,88137,0,256436,1,1,52,1,17680,4,0,25208,2,1,0,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138.437429994698,4.08521225747447,90.8007262555447,10.1349563525963,0.579735177027458,1,3167.74116813712
NA,NA,0,44,3,14,53303,0,207701,1,0,43,1,11230,1,0,4444,2,0,3,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.348267885119,3.98905992418141,73.6588726414254,8.399535147948,0.687987173246825,1,3220.57843703641
NA,NA,0,43,4,0,0,1,0,0,0,44,1,14080,6,0,3073,1,0,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,81.753400095706,8.03073492409854,0.775380260324409,1,3502.7841598726
NA,NA,0,46,0,12,38388,0,0,0,0,33,1,14480,17,0,12192,3,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.5954445420149,0,82.8160108124431,9.40861729556027,0.659055010838011,1,3723.63600098879
NA,NA,1,45,3,12,80127,0,223205,1,0,48,0,29850,8,0,10931,1,1,3,9,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,132.842260234367,4.02164325056884,115.59773871712,9.29944954704796,0.53445127612391,1,2792.6751766557
NA,NA,0,39,2,0,0,1,158840,0,1,32,0,5440,3,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.86997773359729,52.7364744354322,0,0.666386792911941,1,2629.57685841197
NA,NA,0,51,0,13,18273,0,0,0,0,56,0,6600,10,0,959,1,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,70.0428270877268,0,57.6513862166591,6.86693328446188,0.664140313720043,1,2544.80610130783
NA,NA,0,46,0,5,136371,0,0,0,1,25,1,27540,1,0,21880,2,1,3,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,167.237873585017,0,111.38414473417,9.99337395933065,0.515493471740706,1,3217.7971311897
NA,NA,1,58,2,14,36626,1,0,0,1,34,1,19790,3,0,0,0,0,4,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.6500504167704,0,95.6448325437731,0,0.765525813707719,1,4244.80498141177
NA,NA,0,56,1,0,0,0,119201,1,0,43,0,7100,7,0,2882,2,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.74644730569329,59.6252343176505,7.9665866976384,0.529704786050384,1,1585.36143374437
NA,NA,0,47,0,15,34132,0,147155,1,0,53,1,9610,4,0,5047,1,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8034562749163,3.83670649781269,68.5544232901341,8.52674740422105,0.501689727530494,1,2283.66654789374
NA,NA,0,35,2,11,62783,1,0,0,1,33,1,4900,10,0,2723,1,0,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119.526888373405,0,50.2551290898228,7.9098566672694,0.815224409418279,1,4053.9940754731
NA,NA,0,44,0,12,50593,0,192822,1,0,88,0,18100,6,0,815,1,0,3,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108.86070868077,3.95569404848456,91.788827658544,6.70441435496411,0.554147044701094,1,2507.46535780372
NA,NA,0,46,0,0,0,0,66699,0,0,35,0,12240,6,0,1186,2,0,7,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.50853233564032,76.64207135305,7.07918439460967,0.616283208614658,1,2960.39295455959
NA,NA,0,44,1,12,51120,1,0,0,1,36,1,26840,1,0,0,0,1,2,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,109.350264018949,0,110.069942043226,0,0.790813212708529,1,3648.81364423664
NA,NA,0,45,2,12,51113,1,204071,0,1,68,1,11110,1,0,16558,1,1,0,13,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,109.34378018644,3.98112016192979,73.2949716459909,9.71468503964248,0.862685338994207,1,4127.42112253015
NA,NA,0,41,0,10,48835,0,249596,0,1,35,1,10480,6,0,2702,1,0,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107.206373722165,4.07275092684747,71.3487799723467,7.90211754627645,0.664158575572867,1,2822.53171258521
NA,NA,0,40,0,0,0,0,0,1,1,45,1,6550,11,0,1176,2,0,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57.4496304370206,7.07072410726028,0.678625423458659,1,2481.57098397979
NA,NA,0,19,3,11,5228,1,0,0,0,28,1,15080,14,0,0,0,0,4,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40.7417149279536,0,84.380679520265,0,0.627855663820528,1,3340.23311944159
NA,NA,0,35,2,12,30111,1,0,0,1,48,0,4510,6,0,7654,2,0,9,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,86.9536871637433,0,48.3699218605579,8.94311430809178,0.814794553470235,1,4008.59564493193
NA,NA,0,47,0,12,28107,0,0,0,0,58,0,9010,1,0,8598,1,0,3,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,84.398878507699,0,66.5469458767291,9.0594011964109,0.733098137816251,1,2910.43738766373
NA,NA,0,33,3,9,94866,0,271416,1,0,50,1,4800,4,0,0,0,0,3,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,142.918643361468,4.11150483557896,49.7796926009667,0,0.573670135647501,1,2910.35262670035
NA,NA,0,35,0,13,62971,0,0,0,1,36,1,19760,1,0,7908,1,0,10,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,119.681734744441,0,95.5779649915776,8.97575663051942,0.670090925470801,1,3475.12868853478
NA,NA,1,38,3,13,28065,1,112596,0,1,33,0,4310,10,0,30254,3,1,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.3442469662811,3.7223919021901,47.3689787361877,10.3174167390564,0.521045713065438,1,2709.89773000318
NA,NA,2,40,2,11,51778,1,0,0,1,27,0,13420,6,0,7865,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,0,79.9638893985767,8.97030495299176,0.597077830889159,1,3406.87344556137
NA,NA,2,36,4,11,36844,1,0,0,0,38,0,21660,1,0,20731,1,1,7,9,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,94.8935759882196,0,99.7099610268729,9.9394336793096,0.888687402441089,1,5093.79295839466
NA,NA,0,37,0,8,26500,0,169170,0,0,33,1,10250,1,0,30081,1,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.2745401132819,3.8976293635558,70.6225999503434,10.3116822652152,0.864094709461996,1,4059.1044958296
NA,NA,0,50,0,13,5263,0,0,0,0,29,1,10620,11,0,3553,3,0,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40.8595942119045,0,71.7866029282232,8.1758290087146,0.677758106085516,1,2788.673819839
NA,NA,0,37,3,14,26425,0,127470,1,1,50,1,9030,4,0,1602,2,0,6,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.1736339751973,3.77494911960867,66.6150031697623,7.37963215260955,0.701909765169874,1,3227.16069019457
NA,NA,0,31,3,15,6393,1,0,0,0,50,0,1500,8,0,5540,2,0,5,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44.4498333453533,0,29.119108217154,8.61993026886735,0.878972123205512,1,3699.06328399933
NA,NA,0,29,0,11,24276,0,158840,0,0,43,0,6830,1,0,5808,1,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.2103070483103,3.86997773359729,58.569018259686,8.66716371799253,0.716592431766818,1,2808.20078143776
NA,NA,0,48,0,0,0,0,0,0,0,31,0,1500,6,0,3521,1,0,6,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.119108217154,8.16678428905615,0.774851681016519,1,2881.90187507692
NA,NA,0,35,0,12,73647,0,0,0,0,57,1,19200,4,0,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.07906286211,0,94.3195817875754,0,0.501799146435689,1,2855.67191727577
NA,NA,1,43,1,9,111656,1,0,0,0,55,0,7700,1,0,30378,1,1,5,9,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,153.367357343242,0,61.8973739806712,10.3215068592156,0.850325551545558,1,4827.04170463068
NA,NA,0,44,4,0,0,0,100846,1,0,36,0,1500,4,0,9637,1,0,0,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.67632104614203,29.119108217154,9.17346889720028,0.531115936074571,1,1432.63247682396
NA,NA,0,39,3,14,51778,1,0,0,0,41,0,16070,1,0,4338,2,0,1,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109.957511463708,0,86.8907046480982,8.37539918579835,0.625875699956134,1,2928.32141145107
NA,NA,0,24,1,10,9761,0,92374,1,0,66,0,11320,10,0,14584,2,1,10,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,53.3889079268699,3.64004809364424,73.9304249945578,9.58774888230182,0.763443936225938,1,3900.3977073159
NA,NA,0,35,0,9,22543,0,150019,0,0,32,0,7250,4,0,3002,1,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,76.710368830271,3.84507245673608,60.2026794679268,8.00736706798333,0.532129426484335,1,1642.11150993907
NA,NA,0,48,0,8,36954,0,0,0,1,37,1,10000,1,0,3654,2,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95.0161457799584,0,69.8232404077172,8.20385137218388,0.742757370256669,1,3208.71477005005
NA,NA,0,37,1,11,22401,1,0,0,0,33,0,7440,4,0,30099,3,1,6,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.5007665399038,0,60.924941842061,10.312280450737,0.86104855365434,1,4458.17281698244
NA,NA,0,42,0,11,92395,0,277497,1,1,20,1,10470,1,0,27667,1,1,4,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141.294672594936,4.12181207355945,71.3173866039815,10.2280317897205,0.50854398217335,1,2991.19047593479
NA,NA,3,45,3,14,3532,0,71734,1,0,35,0,6350,1,0,11564,2,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34.3789779071352,3.53750392561413,56.634189202556,9.35573857466554,0.789871069806706,1,2949.16708048266
NA,NA,1,45,1,14,26156,0,179165,1,0,48,0,14460,1,0,28959,1,1,0,10,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,81.8103753675029,3.92299368158439,82.763258875404,10.2736708464997,0.509008373185654,1,2309.90010894537
NA,NA,0,35,2,12,3028,1,158840,0,1,40,0,5300,1,0,32063,2,1,4,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32.1618107487834,3.86997773359729,52.10641281724,10.3754891844445,0.791033229397767,1,3727.08177234379
NA,NA,0,53,0,10,30699,0,0,0,1,42,1,22730,4,0,19644,2,1,5,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,87.68489597519,0,101.951199514647,9.88557813199256,0.741123214153347,1,3640.93602347676
NA,NA,0,43,0,11,51778,0,178766,1,0,51,0,6530,1,0,8487,2,0,3,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,109.957511463708,3.92200548100416,57.3686957568069,9.04640868029382,0.566075087838274,1,2418.36157717968
NA,NA,0,40,1,11,40252,1,201112,0,1,41,0,7240,13,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98.599104800609,3.97455482758316,60.1643846277023,0,0.584554938878779,1,2208.77037656481
